timestamp,latitude,longitude,altitude,velocity_n,velocity_e,velocity_d,roll,pitch,yaw,covariance
1691186919,40.23989273714542,-75.4004832587984,-3116.383211637095,22.406301798331683,-23.780301097429444,-10.633800671259591,-0.12251851831932871,-0.1103320307968608,-0.5603157464591894,
1691186920,40.240095661073525,-75.40076333233571,-3126.963084324566,22.447986664989187,-23.795041396985283,-10.525944703681942,-0.1239071966091249,-0.1157315352383559,-0.5590963339244386,
1691186921,40.24029865481446,-75.40104309849032,-3137.3149473460867,22.421659118211526,-23.727866530820116,-10.17778133935959,-0.12397859762089286,-0.1154914617951516,-0.5621132260738616,
1691186922,40.240501429831774,-75.4013223622749,-3147.3807057017943,22.399567830553703,-23.709487307523464,-9.953735372055577,-0.12458643492707876,-0.1105079591887064,-0.5600059724612542,
1691186923,40.24070490690956,-75.40160269043572,-3157.429483513511,22.576770410438122,-23.908449121868205,-10.143820251377623,-0.12542994894718756,-0.1282768605091872,-0.5520516625943879,
1691186924,40.24091091238928,-75.40188602144664,-3167.7415857634705,22.95836949832865,-24.219343699205787,-10.480384248541398,-0.12475797757305539,-0.18663276317515265,-0.5416814603308712,
1691186925,40.24111884503441,-75.40217169671563,-3178.405877632024,23.002672288863028,-24.306426966885052,-10.848199488565204,-0.12759270942808545,-0.19651844957460884,-0.5407246406866654,
1691186926,40.241325890032144,-75.40245688688547,-3189.1411641863683,22.762088497016656,-24.13671394833143,-10.622373620123716,-0.12633932910693485,-0.18662249675874282,-0.5753175934527104,
1691186927,40.2415305790945,-75.4027398268891,-3199.591405125096,22.481845976166248,-23.923981996155202,-10.278108257331771,-0.12259262558498901,-0.1626728316710367,-0.5931880810337555,
1691186928,40.241733540022764,-75.40302124672951,-3209.7965937614854,22.380032945489898,-23.87827455464115,-10.132269015446903,-0.1243033158239752,-0.14952847884343437,-0.6040124709653334,
1691186929,40.24193562757503,-75.40330183999883,-3219.761237797542,22.28872639694585,-23.783361935284574,-9.797019056666322,-0.12612575375388344,-0.1384635294584119,-0.5886640448368039,
1691186930,40.24213718368436,-75.40358157259021,-3229.433461656643,22.262495439752517,-23.731864673929824,-9.547428661535363,-0.12766548814153258,-0.12818092163621855,-0.5964170729767747,
1691186931,40.242338740533775,-75.40386063202264,-3238.903133029417,22.288822606282647,-23.668807256288495,-9.391914084012567,-0.12312843241819299,-0.12491476076378737,-0.5984657001671901,
1691186932,40.242540101896395,-75.4041403472526,-3248.235868844433,22.219219814392176,-23.843045609601955,-9.273557546019306,-0.13894967385330334,-0.12085556362601471,-0.6141830051840546,
1691186933,40.24274131916202,-75.40442080684072,-3257.4689621675575,22.256906753307362,-23.795031879952244,-9.192629100229755,-0.1318834387158647,-0.11827891805010517,-0.6125220119115995,
1691186934,40.242942871755005,-75.40470119049485,-3266.6306607827682,22.29327430140304,-23.82993710822424,-9.130768130191463,-0.13097408427602164,-0.11516322306710533,-0.6103328313515157,
1691186935,40.24314471176738,-75.40498194704507,-3275.646619384363,22.32037247762371,-23.858160626267612,-8.901149072998109,-0.13364554435983744,-0.1184532125604124,-0.6102517249032623,
1691186936,40.243346741244125,-75.40526259082641,-3284.3337060458243,22.335090087558964,-23.810574456827986,-8.473024249924727,-0.13674317445810405,-0.1160018980489339,-0.6040842437355971,
1691186937,40.243548968848074,-75.4055426081433,-3292.596808062246,22.364105570385114,-23.751547320448033,-8.053179782918649,-0.13780010994079323,-0.11484654350774108,-0.6043361840040551,
1691186938,40.2437513405426,-75.40582225867524,-3300.5540065643268,22.3668817448241,-23.74807199048553,-7.861217221242919,-0.13926004846998905,-0.1120039746784902,-0.604333150683354,
1691186939,40.243953925313086,-75.40610208039405,-3308.3838609681366,22.411146717226863,-23.780422921559254,-7.798491586376345,-0.1403731050539903,-0.11402418526026424,-0.6009634592192833,
1691186940,40.24415688125491,-75.40638254925791,-3316.272600329727,22.448867385229704,-23.857789852396,-7.978987136804854,-0.13929667441913565,-0.12094012509562756,-0.6012893883934989,
1691186941,40.2443599889536,-75.40666366388284,-3324.3537507068886,22.44463344562467,-23.889903847592016,-8.18331361751815,-0.13856902723307374,-0.1192650786191376,-0.6009703046078345,
1691186942,40.24456307168062,-75.40694531021146,-3332.617226955819,22.443289891887407,-23.947895525680643,-8.343638880343159,-0.13860201155389057,-0.118307728581057,-0.6027905145540995,
1691186943,40.24476624136554,-75.40722755477404,-3341.0184109985153,22.463794876355788,-23.99130777256659,-8.458729205048547,-0.13872716046836617,-0.11849792954029985,-0.6027163931241578,
1691186944,40.24496963599868,-75.40751028262702,-3349.5201756232486,22.492950729034092,-24.029774474450015,-8.54480004441825,-0.1383541091011369,-0.12152068548318064,-0.6030349359307278,
1691186945,40.245173188584225,-75.40779352292135,-3358.11028216065,22.498646726119507,-24.07813637554202,-8.635413030384246,-0.1360879815194094,-0.12158958353264603,-0.6041843037317418,
1691186946,40.24537670486278,-75.40807719887293,-3366.767822821586,22.48486447970333,-24.103560160831776,-8.679668291487456,-0.1359079071141229,-0.12030803100202148,-0.6064787151231563,
1691186947,40.245580198806366,-75.4083611305502,-3375.44995095037,22.493648393658397,-24.121360232440132,-8.684587966080803,-0.13619946416432185,-0.11953524774623357,-0.6047052173812922,
1691186948,40.24578380285805,-75.40864521642888,-3384.095426668836,22.50914022825983,-24.12954014621176,-8.606363470851585,-0.13437815824464883,-0.12204716372052488,-0.6032570361730404,
1691186949,40.24598758707154,-75.40892952485898,-3392.7070171620617,22.53340833881466,-24.158949026112683,-8.616817515599868,-0.13451034766072842,-0.12400467778755023,-0.6026969056358552,
1691186950,40.24619148212277,-75.40921398994408,-3401.331413087676,22.533577440936156,-24.155936540366543,-8.631974335629371,-0.1322569886683558,-0.12415025107080893,-0.6016257158936829,
1691186951,40.24639532142243,-75.40949851046753,-3409.9721374303463,22.521024137951116,-24.168153921256796,-8.649474349711419,-0.13092132505944268,-0.12163820803891848,-0.6020681001784358,
1691186952,40.246599017109354,-75.40978317069585,-3418.6170916672777,22.501773268232444,-24.17945347902108,-8.64043412415152,-0.13239636945188832,-0.12036156394146721,-0.6024050104449078,
1691186953,40.24680263450286,-75.41006813259739,-3427.346956201803,22.503657209326395,-24.219179431092183,-8.819294944899358,-0.1292027816528839,-0.11864490423263754,-0.6005347809792381,
1691186954,40.24700615678729,-75.41035399327926,-3436.4378197248675,22.480688080840345,-24.331890506392664,-9.362432101229116,-0.12873704567268632,-0.11633013663564265,-0.599139032404875,
1691186955,40.24720950145268,-75.41064101943896,-3445.989752473917,22.46433206556754,-24.41690845493697,-9.741433396870582,-0.12841172766479178,-0.11188242829174673,-0.6005578395862949,
1691186956,40.24741293225268,-75.41092879956638,-3455.695153255927,22.499657896919334,-24.45972451339553,-9.669368167149031,-0.13193387780989818,-0.11455197186781103,-0.6009392458368208,
1691186957,40.247616606275194,-75.41121677468199,-3465.2671572866516,22.51802264219347,-24.449804368091026,-9.474639894299912,-0.13156618197174988,-0.11779372675705753,-0.6006836462395396,
1691186958,40.247820349213846,-75.41150464980906,-3474.6828009229075,22.514822796730044,-24.44252254919488,-9.356647378212314,-0.13148744932930131,-0.11860606292286657,-0.6027870269101596,
1691186959,40.24802417219132,-75.41179247252039,-3483.9865872701735,22.535646834107432,-24.440683188963238,-9.25092531631918,-0.13152342708766188,-0.11839093086768682,-0.6025796965768075,
1691186960,40.24822807751915,-75.41208030546859,-3493.1964453340465,22.532958616711877,-24.4440429222952,-9.168790811427192,-0.12869830533253573,-0.11983355273182947,-0.6142189956614668,
1691186961,40.24843183812685,-75.4123682636983,-3502.3249220007106,22.503594564699192,-24.46174298032386,-9.088162521901278,-0.12384221271066921,-0.12031381189019748,-0.614804939681308,
1691186962,40.24863545482473,-75.4126566539294,-3511.41885750556,22.501085913255164,-24.51719499937322,-9.09970848779765,-0.13016761015196898,-0.11690894312026902,-0.6071468758641962,
1691186963,40.24883893146487,-75.4129461298044,-3520.7083443742144,22.472572830348934,-24.645905096252434,-9.479265249511185,-0.13127231289125332,-0.11414757842075147,-0.6025831130475442,
1691186964,40.24904235485379,-75.41323672150757,-3530.2140027010887,22.489249239935994,-24.70648058742317,-9.532051404237217,-0.13621457622744543,-0.11332741077174295,-0.606355113836346,
1691186965,40.249246185683994,-75.41352781125872,-3539.6896860721217,22.56256030516898,-24.730268382168795,-9.419315337828397,-0.1306971451143149,-0.11868968189212056,-0.6003371521530705,
1691186966,40.24945017342531,-75.41381905877653,-3549.101727183512,22.523863435674922,-24.733052377504563,-9.404766884952304,-0.13008496659215393,-0.11435471149480314,-0.5949358571500242,
1691186967,40.24965415625724,-75.41411053942909,-3558.415533602501,22.561408486426735,-24.769640282458173,-9.222845953025358,-0.133131194987631,-0.11522863621639909,-0.6026580204802963,
1691186968,40.249858524064784,-75.41440247379626,-3567.633551438467,22.608886497361556,-24.809885914360326,-9.213189718906186,-0.13141441738155452,-0.11642971976506956,-0.6033859524901648,
1691186969,40.25006308552638,-75.41469484576423,-3576.8216656772224,22.6041451028846,-24.84373682101281,-9.163038758604639,-0.1315976534813297,-0.11235898567762082,-0.6039607465707837,
1691186970,40.25026760778123,-75.41498773500611,-3585.9764224520623,22.60015538259962,-24.89751276664929,-9.146474791075395,-0.1340414130706487,-0.11262248199654826,-0.6002730558107711,
1691186971,40.25047225979487,-75.41528100102401,-3595.081083029459,22.63275964636088,-24.907502736226284,-9.062846363718318,-0.1307090728164109,-0.11354791656111285,-0.5982608407392044,
1691186972,40.250677523976236,-75.41557466599957,-3604.1211247865226,22.735393816526628,-24.96504515037519,-9.017237150408523,-0.13349869625227626,-0.11402213376291556,-0.6020901624134132,
1691186973,40.25088297859576,-75.41586868525785,-3613.1261895967677,22.674786313153923,-24.96744781310797,-8.992892470081927,-0.1327915412279377,-0.11177681172074336,-0.6086893457385895,
1691186974,40.25108834720263,-75.41616316342238,-3622.118011392839,22.71631846914946,-25.04275740983377,-8.99075112206088,-0.12915276931666209,-0.11365270053654378,-0.6057638027270694,
1691186975,40.25129390060539,-75.41645783616065,-3631.0365604984695,22.715566158544053,-25.00026963256955,-8.846347089200114,-0.1280067882196942,-0.1090226237283917,-0.6015791379058917,
1691186976,40.251499852683786,-75.41675230521331,-3639.7776568612944,22.80437113332864,-25.00794492334611,-8.635845636449899,-0.12923156750150896,-0.11008372554566218,-0.6051781785573891,
1691186977,40.25170593084837,-75.4170468597167,-3648.333354259094,22.743371869138667,-25.014561171032653,-8.47554915914956,-0.13090350878175358,-0.1063821194513329,-0.6215988769059482,
1691186978,40.251912486024146,-75.41734227505799,-3656.8423387131797,22.90973927987425,-25.153915711909548,-8.542419749021548,-0.13231709089221486,-0.11718594745780234,-0.6105940463782059,
1691186979,40.252119898835424,-75.4176384033344,-3665.366021383434,22.932866093784742,-25.135413683418864,-8.504945591487127,-0.13231879708556826,-0.11546440984065671,-0.6143892240591197,
1691186980,40.25232761421898,-75.41793464115268,-3673.8054636526017,22.97655262334087,-25.172297063731367,-8.373938946847815,-0.12854856364518658,-0.11607840254315786,-0.6061425177002225,
1691186981,40.2525356617561,-75.4182308114574,-3682.000162382356,23.00621855090418,-25.123728456710012,-8.015458512660338,-0.12910522117671608,-0.12007057281076365,-0.6027124130647413,
1691186982,40.25274391107125,-75.41852640381161,-3689.8445313715056,23.021091416979598,-25.073931212613314,-7.673279465639034,-0.1274438365567885,-0.11767201571819835,-0.5999855715052063,
1691186983,40.25295228152848,-75.4188217045857,-3697.4609800122194,23.032937177824206,-25.073996871153437,-7.5596178157883935,-0.12801926571554706,-0.11591375438003201,-0.5968792686634928,
1691186984,40.253160735446585,-75.41911709690343,-3705.0256408897394,23.039482706284083,-25.089262887687124,-7.569703939251662,-0.1271296694473948,-0.11368912382208843,-0.5956056384784035,
