time,lat_deg,lon_deg,alt_m,vel_n_mps,vel_e_mps,vel_d_mps,roll_deg,pitch_deg,yaw_deg,dt_s
2023-08-04 22:54:40+00:00,-2709.78613608,39593.74900744,-2185395063622459043343092121977263577174660666253033406217385755970834631923610047711904006144.0000,937173203739186453750638418906957986290686812517393759429414903572076599688779806409752576.000000,88968375190488771416776949061256666436722498630462655119524788947900142391307533044154368.000000,-2484499346292718495489895879052389082675658445257041398206449159418796481204192602363002880.000000,57.757713,-55.514437,85.595193,1.000000
2023-08-04 22:54:41+00:00,-2709.81069915,39593.75137440,-2187880060554496494225807957213955531350931451555523957626216942153819320363861653466164232192.0000,937677952406818069442705150671879305334313827461340313161742106348448251006034699045830656.000000,89061435023117352811989640926805742058595263528106820088973007570244641272078316735561728.000000,-2485494517782348816444356069829663906508541768217320391387124864544480561313655219459981312.000000,58.451087,-55.928025,84.808522,1.000000
2023-08-04 22:54:42+00:00,-2709.83524754,39593.75374132,-2190366052426773610918664037328651839555623833752219120226906433044142474902863052446285955072.0000,938182572629604392019244599460584593590000349100163274886760382963910866564950469998804992.000000,89154545953754920182957779743688499772744470348682907744158797476567255489133153848655872.000000,-2486489226771903114094596073484875809166790422845746935262838522598412961067831508120633344.000000,58.690582,-56.330694,84.425524,1.000000
2023-08-04 22:54:43+00:00,-2709.85978128,39593.75610820,-2192853038776854305644732368246927224663181123759303034739917483410959289270227768724368130048.0000,938687064360656183875448163489159015329550532466819052435110507280056672244541499969110016.000000,89247707929140773387634136429393183067595220806851519685521825491198724366881083057242112.000000,-2487483473389424823494658438837075633862003725871035041079908589485569811820096844193595392.000000,60.190968,-56.718781,82.782167,1.000000
2023-08-04 22:54:44+00:00,-2709.88430037,39593.75847504,-2195341019142430325093602952974104031915496223943229851948784215206124518368314062467632201728.0000,939191427553133283350578525376826240496149167898959677830152870350658679657669273464078336.000000,89340920896052842628195796496390044648128859787703309621423046971370158027716204873908224.000000,-2488477257762859227810443145899037212463019723412507471699214286726565673456132395913707520.000000,61.628132,-57.003037,81.211787,1.000000
2023-08-04 22:54:45+00:00,-2709.90880483,39593.76084184,-2197829993061321713589740740860033923205851662872355145780050280126448636102560961590940663808.0000,939695662160245170119030381228933911359561918772857872082814480619737285065026792436269056.000000,89434184801307377485960759056489339775522844593100197730978855698276407989326254148943872.000000,-2489470580020053458319707605877257365495915190980095741596195601457653534393925123902013440.000000,62.806767,-57.746061,79.571863,1.000000
2023-08-04 22:54:46+00:00,-2709.93329470,39593.76320861,-2200319960071476349924128678334316182794979560565304500223330197051441677551152230104278499328.0000,940199768135250739033906149003759455854055226409837019273650163842333629809544810828136448.000000,89527499591759243751694819589408696261130869751986029681355758981061031594534417230462976.000000,-2490463440288757851350612410971121022116486204035760272368486086906084648977330373897748480.000000,65.234210,-57.927485,76.617465,1.000000
2023-08-04 22:54:47+00:00,-2709.95776998,39593.76557535,-2202810919710969021017553810376734328743181558987710683171432026918800923304344304807716061184.0000,940703745431458752439864551778898460902556500263411218388720163242962879447579365482692608.000000,89620865214301697269187278309578927804402771926816550709831577577589652445705566509072384.000000,-2491455838696626852907418500905677966758568518367770496407668062707015095738446938579664896.000000,67.491834,-58.665597,74.406327,1.000000
2023-08-04 22:54:48+00:00,-2709.98223069,39593.76794205,-2205302871518002811425678128311601195762148926307107885660173360411179372955474390248964751360.0000,941207594002227614016696326118070485754574022825715257401651339436387584183318010688176128.000000,89714281615866369800474421939069397326504523970211279003924270689498295431896650076913664.000000,-2492447775371219470983335746198031212458197760277844908735150215061959056528804588476694528.000000,69.253646,-59.349914,72.485781,1.000000
2023-08-04 22:54:49+00:00,-2710.00667685,39593.77030872,-2207795815030908640170681620542977240931022522141300308788442655393929587270624427070858461184.0000,941711313800966160326809242787298715303477282454999703986422970704910917348357997271711744.000000,89807748743422873252097013349498190311678068511205960344999035823546767489067602180833280.000000,-2493439250439999275560522948157337000853609426581151067002167596738788816519364071967948800.000000,70.639328,-60.029051,70.966723,1.000000
2023-08-04 22:54:50+00:00,-2710.03110848,39593.77267536,-2210289749788143871236191424760325460844572693303467924478383249228335214697612997053797892096.0000,942214904781133208502379523488521586762336783188490853681489152839923396270518741688647680.000000,89901266543979294392278429509644398130541525972436999803759433964926931649817705155919872.000000,-2494430264030335755548633588683969922157719455167725746997414427547094601594079708014706688.000000,72.801972,-60.310699,68.512903,1.000000
2023-08-04 22:54:51+00:00,-2710.05552560,39593.77504197,-2212784675328293703072352675732856474465019378057060714715209346458379464857003418073306234880.0000,942718366896238121636412569942578256319124282476315794684625799339969481187826239660883968.000000,89994834964581445707769195450492374721948879572690750887075114314824463482356241354719232.000000,-2495420816269505223410512996802299661806444605376755046318799294655091136612274447981740032.000000,74.733557,-60.967270,66.208217,1.000000
2023-08-04 22:54:52+00:00,-2710.07992823,39593.77740855,-2215280591190070705427471556044746828838092071364167258467267356248488950711767712447510609920.0000,943221700099840808782742963889208599136712791181502407852930641410747575248513066176872448.000000,90088453952313345986248603985769383249910177400739820613601764458775460167389244739813376.000000,-2496410907284690815162198348660691000458702457996574384373445152589617645408639875637313536.000000,77.263401,-60.909541,63.493455,1.000000
2023-08-04 22:54:53+00:00,-2710.10431638,39593.77977511,-2217777496912314356179658346830357304809089790133883318606097229821277530736950575284623507456.0000,943724904345551951112458758720247396014956668673549392620762028044336664076612140946948096.000000,90182123454296824542582205353855769444951366001595524157388210228019821258330411336990720.000000,-2497400537202983394998615834064280560644731795638948606049444523553044409055611268974510080.000000,80.044839,-61.543625,60.351904,1.000000
2023-08-04 22:54:54+00:00,-2710.12869007,39593.78214164,-2220275392033991504505184377039014611306821107973943254986371123019802466750005406135461347328.0000,944227979587033001913901479479624333390691622828426266999738926019196315771956728403329024.000000,90275843417691676701363507715605964934294355753337277666459340753969563382646812985786368.000000,-2498389706151382007606429239741365180090252792926212033551737097581726044994555131121893376.000000,83.323414,-62.317717,56.644453,1.000000
2023-08-04 22:54:55+00:00,-2710.15304933,39593.78450814,-2222774276094195444541768124905447996775724085687457198286016071183052108250122245688407359488.0000,944730925777996525827302560313155283330854852668928406455649120019006640258571085883113472.000000,90369613789695338697054057931631843915116884170105686005779083354320525866317859497443328.000000,-2499378414256795235102585699142567031688947587052688621909742533021361344429331783075495936.000000,85.698207,-61.983413,53.922818,1.000000
2023-08-04 22:54:56+00:00,-2710.17739417,39593.78687461,-2225274148632146841725289116479352637743746340776173876166091314270458208078899839074448703488.0000,945233742872206425001207636101736490194565143458247069826388012711894928850264229083611136.000000,90463434517542958347866032697675906486452545618843175856606278557810695598083350359703552.000000,-2500366661646040744721467109174445250178300087597551907141482856368539993195107832788156416.000000,87.055763,-62.016690,52.408818,1.000000
2023-08-04 22:54:57+00:00,-2710.20172461,39593.78924107,-2227775009187192806453074027095826250254464977937217787110910971737383606759673572562139348992.0000,945736430823478052170688688277941663964162914246754412280928024790048974033426814790008832.000000,90557305548507197168890983365566365319870708112420223038298230034896897409548929963393024.000000,-2501354448445847098066284463265049425436236737273385213597092862904555688283106298812170240.000000,89.667902,-62.475358,49.465879,1.000000
2023-08-04 22:54:58+00:00,-2710.22604066,39593.79160750,-2230276857298807357252253630640150784151026623814720613507982705097378390327851505210118635520.0000,946238989585677984500919753192827793583130122778433459401379794890490429901437375420039168.000000,90651226829898371719865018213963512323276572743116618707022454647271443803682191012003840.000000,-2502341774782853298796229268097531229156966321739041602122942516536952858709419079388626944.000000,92.199397,-62.467999,46.584791,1.000000
2023-08-04 22:54:59+00:00,-2710.25034235,39593.79397390,-2232779692506590494443048901018229034508267357496558395488130392797667574670242305562074152960.0000,946741419112724815134661942832114800273370598318373197895777979872368050634240498117640192.000000,90745198309064185044414956133941621979691060759007063578204357353780500470670078043488256.000000,-2503328640783610149565019293409309534823460540161064025569269750274886502908569545179398144.000000,94.500234,-62.259630,43.886391,1.000000
2023-08-04 22:55:00+00:00,-2710.27462969,39593.79634029,-2235283514350269589643841859950929724484532814769245770165310117905919579016063346604297420800.0000,947243719358588927035839153182991350873129946559198549680142454737731050932753059297624064.000000,90839219933389740804834844856063588013630819507309294546398406215375751260768497771216896.000000,-2504315046574580252020898571992070417707454005213685328790180466229122188733512539267137536.000000,97.201883,-61.807132,41.184390,1.000000
2023-08-04 22:55:01+00:00,-2710.29890270,39593.79870666,-2237788322369697996266104729179742422469858083863041732396794180423477752445932610808128208896.0000,947745890277292606067750210050711951168035597167855384837447712671142425801661107373342720.000000,90933291650297373664767742225485283394548151114206565246834032335694418510106994992480256.000000,-2505300992282139816058031732757320648166085003827388455987158936245849169980384500797931520.000000,100.339728,-62.138069,37.743476,1.000000
2023-08-04 22:55:02+00:00,-2710.32316140,39593.80107301,-2240294116104855512682756879731559236369907740203581047863109759847616531722204721782473097216.0000,948247931822910380227705306508388225884216946425965560494531065158518909897810510939684864.000000,91027413407246790636970898472701927000631071918328912254127379910575912769184855998070784.000000,-2506286478032577755190806834203610944993575116814626347037312601589773828126128403159973888.000000,102.791840,-62.060438,34.858826,1.000000
2023-08-04 22:55:03+00:00,-2710.34740581,39593.80343934,-2242800895095847919059807882653893119322035811660242839988100252609285283458634912621286916096.0000,948749843949569245803450294530183105350385452323396946740031442066357617095800724228407296.000000,91121585151734689444349764082532893626543152000353736345759581094366878535931629366411264.000000,-2507271503952097495805229697482089468717869979618382144836882473577932788853243877626216448.000000,105.158294,-61.752674,32.152779,1.000000
2023-08-04 22:55:04+00:00,-2710.37163594,39593.80580566,-2245308658882907440524714458279659563979225813297782003018863934635364461950715057556091305984.0000,949251626611448441216742393358116638835754539464693400706450591562509400922391021652803584.000000,91215806831294984676382281427315900645503610276575828420015556079147833821300891418886144.000000,-2508256070166816977158923906396501821600639282312169195301243133579692922049787213354369024.000000,108.013355,-61.526465,29.162145,1.000000
2023-08-04 22:55:05+00:00,-2710.39585182,39593.80817196,-2247817407006392283998023526962394908226150712624697788945815298786409451345337640303456157696.0000,949753279762780012414410918585051461205239836802999831365000080314245453470484911446032384.000000,91310078393498426150152892635891818017027154028507950759462287961038215882330767013969920.000000,-2509240176802769556006827973935967794285597149974311151036657933333657900071746419208224768.000000,110.188652,-61.099592,26.782319,1.000000
2023-08-04 22:55:06+00:00,-2710.42005345,39593.81053825,-2250327139006786638193372209076256335179172929593233807502685054856650565640795754064999612416.0000,950254803357848812868357282154692792919459177640062199525601293488257305399130135661117440.000000,91404399785952839201553349453873491615384079939798989568758797824374685760587305343516672.000000,-2510223823985904006601195342274981365798502142687941971340278994947668197743041223757660160.000000,112.558476,-60.661243,23.988876,1.000000
2023-08-04 22:55:07+00:00,-2710.44424087,39593.81290452,-2252837854424700673617487825016021873186344336599378026166520129573993048686783101527388061696.0000,950756197350992616653767138178185533365772647173012530795854834790270145716315552898613248.000000,91498770956302771315869757566779826570100125512530789477876769617919503960924221408804864.000000,-2511207011842086329942988715838964196843798016289566129543657611532614208880273198921285632.000000,113.156527,-60.048267,23.292198,1.000000
2023-08-04 22:55:08+00:00,-2710.46841408,39593.81527078,-2255349552800870079401830945932308701543466223731231357077745004037760916354057963209817587712.0000,951257461696602231527322528750711354189322630041153928540009926504656141561768021034270720.000000,91593191852229675879877313552006063928896546330743799600425825219232175098527830452994048.000000,-2512189740497098849156182894771488883156293341994778509340989046885529688030350698145120256.000000,113.065195,-60.101173,23.446124,1.000000
2023-08-04 22:55:09+00:00,-2710.49257311,39593.81763703,-2257862233676156989639309292261136539061969368272270483200039038843209272195115260769051082752.0000,951758596349121838161838321401279979286153952966315612755872609613274397555343045402034176.000000,91687662421451587081980385656107137330949979363430161276616499320781153523376010119086080.000000,-2513172010076642471052007691266220822121962457333964663968500536281858146126426510955905024.000000,111.952028,-59.974796,24.549218,1.000000
2023-08-04 22:55:10+00:00,-2710.51671797,39593.82000327,-2260375896591548593879206885929582561217093930446453619080520486394755833953178462041862569984.0000,952259601263048877068050063276132091472173837206067907115836343755857636014227896066375680.000000,91782182611723317799083768973842586336212526171407480751456689499267152940132745223340032.000000,-2514153820706335781503250763034141466129625085778020712532696086158546292225522801139777536.000000,111.733612,-59.781812,24.408613,1.000000
2023-08-04 22:55:11+00:00,-2710.54084868,39593.82236950,-2262890541088157600295540999620563094431829488169851923929685153468237091392535612697555763200.0000,952760476392934500907462564405127705807312088740862290802759607388465476084129138732957696.000000,91876752370836092092403211544236003099531598380267537058101106086879857114058258890358784.000000,-2515135172511716402382803363102713442543426907299773495517989274589403870902093699474259968.000000,112.641000,-60.068536,23.716982,1.000000
2023-08-04 22:55:12+00:00,-2710.56496526,39593.82473572,-2265406166707222698855419106037615310360855071802280914701345063773164464128875367890482626560.0000,953261221693383348335925606068551982933441003180461372592027097704257794173678869293301760.000000,91971371646617799633442742437918492365490024660642561175532422260427889382301998690336768.000000,-2516116065618241896189357506348657300351159938748260678458458451602010220510400365549584384.000000,113.149349,-61.115601,23.414763,1.000000
2023-08-04 22:55:13+00:00,-2710.58906772,39593.82710194,-2267922772990107634982324979375333837322659094644037639932751132828211985968614928955006255104.0000,953761837119053996316482524063503602398535555951078942687427330791948003085622244735451136.000000,92066040386932614065028679626113481476145890257805817292039548907643858386963157433188352.000000,-2517096500151289313734557386231563136840102343661590700101969139019260994053323456858030080.000000,113.888486,-62.262287,22.541375,1.000000
2023-08-04 22:55:14+00:00,-2710.61315608,39593.82946814,-2270440359478301209556118695319370760299539352935900679744593167961216304908900043405500874752.0000,954262322624659073197582354520491855987713449842164985680122041675416371799614365871636480.000000,92160758539681077809968739343084540369312572651760362524444684656894347912188335214297088.000000,-2518076476236157003394393707859444090893659193015502979753684431093181275707113252436574208.000000,113.300669,-63.036599,23.217096,1.000000
2023-08-04 22:55:15+00:00,-2710.63723037,39593.83183435,-2272958925713418205249750529575999009505483095362392972000877193433688998798277068241388961792.0000,954762678164965371791291979720033741054275162553190693507615584353323345255017160065941504.000000,92255526052799974858063372042463651581138688067105907339262740832614932128525046345891840.000000,-2519055993998063706483506521455959596343042084849087813604309794188019022559014591045566464.000000,112.438658,-64.103557,24.258347,1.000000
2023-08-04 22:55:16+00:00,-2710.66129059,39593.83420054,-2275478471237198460192547059342548971818286953548518986149048125316304259676020906642104123392.0000,955262903694793849373296128092653960519703946693648465453754931799109544350899381234302976.000000,92350342874262373170435317078475120245248109303083195412314866470165170511470550379921408.000000,-2520035053562150818819428138692357248588070095200486633909481067572511460263204525722042368.000000,109.241434,-64.682066,27.841189,1.000000
2023-08-04 22:55:17+00:00,-2710.68533677,39593.83656674,-2277998995591506404801854214042626796495616907308133310140051108926642735941798976314572537856.0000,955762999169019966917533811668676202866785972423406947025637876079835725294427258027507712.000000,92445208952077426792658347526890660763419882526700230950531998246505298221577307334639616.000000,-2521013655053481938409734549421084431273009587919751957153886863261431803909604792869060608.000000,104.035401,-66.081881,33.594524,1.000000
2023-08-04 22:55:18+00:00,-2710.70936892,39593.83893293,-2280520498318331524951394224590896089458948319395572063508270181391447690186007241145731514368.0000,956262964542573689096198326078223142139610327452711029953613028356182779600864493831192576.000000,92540124234290404124310306639178670138348239159428531931697210490099556050152198376521728.000000,-2521991798597043770077742588208565062934894595043127487723023766332495816286256874077028352.000000,99.373318,-66.505776,38.798799,1.000000
2023-08-04 22:55:19+00:00,-2710.73338707,39593.84129912,-2283042978959788825139622572657859607577505970257284310451466934208881157020106242855048052736.0000,956762799770439710436161542184410624605649112135751878109218618961678373659166032221175808.000000,92635088668982532436431407344683224643462530500373737285862790126447875717910812069724160.000000,-2522969484317746125462509934335199597003526816793048117903196334926361807879321996123701248.000000,94.216239,-65.380215,44.418676,1.000000
2023-08-04 22:55:20+00:00,-2710.75739122,39593.84366531,-2285566437058117902153014092140295870100383988528569233670903188124011627415949037689481723904.0000,957262504807657681475398197716541855417837534564236953423121297481923588297571822418788352.000000,92730102204270898928088604661101623158267186122838720556252011643424225065030171989377024.000000,-2523946712340423732270229444860918515098116382326700135225027500880443753397831254616834048.000000,89.685996,-64.734273,49.544672,1.000000
2023-08-04 22:55:21+00:00,-2710.78138139,39593.84603150,-2288090872155682945066062969161259158656545851033576134371340993128814048705781196423484669952.0000,957762079609322095684773751453510305283533863020605002926146732714979599000809936563208192.000000,92825164788308549669811223284006843833001755477760476238357362125938262861096009108291584.000000,-2524923482789835329648531988092405580378961469361741118791703369412004733511310552172855296.000000,86.938653,-64.451854,52.571193,1.000000
2023-08-04 22:55:22+00:00,-2710.80535761,39593.84839769,-2290616283794973198409639691334861211538764417536935845340981291024425982412576836011520163840.0000,958261524130582628702680820673590990457639568618381097626187812790207635258487217894457344.000000,92920276369284334121049257089026540758460842516880726961357616201467024103757048046419968.000000,-2525899795790665025125032193382262957519928874737720094786606019593516772243343191148855296.000000,87.227661,-63.787824,52.273331,1.000000
2023-08-04 22:55:23+00:00,-2710.82931989,39593.85076388,-2293142671518602499002634098501489529419681895992129317871525252858891446419702587935544049664.0000,958760838326644138335039181154440472742599325302176632508204645168268980565089280753401856.000000,93015436895422806186737741542320587301334064089309037149019611005393265208777734684147712.000000,-2526875651467523651545874200928176332680934584977497691980946304828020674365132466374574080.000000,87.222340,-62.718724,52.073884,1.000000
2023-08-04 22:55:24+00:00,-2710.85326825,39593.85313008,-2295670034869308812783598433463025681067869807789856208678235616364904757140581566552486182912.0000,959260022152767116868144350439485232812561200034829378370102156799578251551168041492414464.000000,93110646314984082869531571429834709440405990508041546820986496131488814281542132752711680.000000,-2527851049944947410137185911973749793535463205725825986226131052373766188001939072420413440.000000,87.402611,-62.252735,52.030067,1.000000
2023-08-04 22:55:25+00:00,-2710.87720270,39593.85549628,-2298198373389955161147461240512408691915709057261297706059814011084322845179365432399287549952.0000,959759075564267351834031150388130390220256510157048442945821894005463438634951070292377600.000000,93205904576263943213241128446822942431216187153397857931875958666576225927001196220907520.000000,-2528825991347399679756473321874059322567208722497908707797273463978025121157831227240087552.000000,87.549245,-62.111647,51.850113,1.000000
2023-08-04 22:55:26+00:00,-2710.90112326,39593.85786249,-2300727686623528694608813466904071655491509862174853703738523633243652939670262328887863148544.0000,960257998516516491401534436258745170052200061121339335700189022676232504936326004801011712.000000,93301211627593602146407989564653444143979119379451008453341423111302141684079003839758336.000000,-2529800475799271469205469103362041170394234690866541293229070716035544620846872203081285632.000000,86.702552,-62.242097,52.633296,1.000000
2023-08-04 22:55:27+00:00,-2710.92502995,39593.86022870,-2303257974113140692801908462853941733419511753736142800860189245754052568277536882305101987840.0000,960756790964942044376289096708662902928690146492003967828912328271173386276840550132875264.000000,93396567417339795290964036393256315061864188174116232093299101409847279862770421188263936.000000,-2530774503424882321855829773081268602417294616836390988987559159905453731355495388306997248.000000,86.910789,-62.057203,52.294623,1.000000
2023-08-04 22:55:28+00:00,-2710.94892278,39593.86259492,-2305789235402027490817375880069003543987763646091265128154074503335841872856182265117904207872.0000,961255452865027040966093616344389745010688405304785613381676015699714031831311830686367744.000000,93491971893904778962231455181123598280995730159150958295927992949926435544141100673400832.000000,-2531748074348479863336287108319563525495671766656856799634236721752810115111316756484849664.000000,88.135663,-61.694793,50.853415,1.000000
2023-08-04 22:55:29+00:00,-2710.97280178,39593.86496115,-2308321470033548626528793874688172385012363697320276695613127302269478978130576069363106840576.0000,961753984172311163563031533887575611310220297534719038851833709717555601955795217420386304.000000,93587425005725863721297635321846269519912821459666633785921109399383536476290340278501376.000000,-2532721188694241158471193896808161607919659737383489643333695703023959890076697459119095808.000000,89.990266,-61.498405,48.710949,1.000000
2023-08-04 22:55:30+00:00,-2710.99666696,39593.86732738,-2310854677551188693266116904341421010973219448443715044813734430644584623015824433257558048768.0000,962252384842390068274198567275431615704134818815420425422592054688992549490803031488331776.000000,93682926701275725340098570349756243779929408457787508205651324815128272477042511064334336.000000,-2533693846586272711280523936721712279410562456877992351853622780446537629748743825650614272.000000,93.144627,-60.971540,45.268896,1.000000
2023-08-04 22:55:31+00:00,-2711.02051834,39593.86969363,-2313388857498555950310604880355434550162227719167705009675905580673173687126753946240561446912.0000,962750654830915724156339051110521350927224643079442407843918914705752579109695192421105664.000000,93778476929062164510218048079657552016674206755732481577361400558957790895503681372815360.000000,-2534666048148611369605569203211055477769014564182499774236554206346372921421682425278234624.000000,97.612036,-60.772528,40.312625,1.000000
2023-08-04 22:55:32+00:00,-2711.04435592,39593.87205989,-2315924009419382786063180117018392198967214642635590129543212011251911348608247680626394660864.0000,963248794093596526294058082477357981903266170105059087391512773626609967101476100854775808.000000,93874075637628248190652832877572707803890760609296370501875735347073346340557720236589056.000000,-2535637793505225229734637014935998395523301789893858880471631008964396924449235128780062720.000000,102.019595,-60.540766,35.455055,1.000000
2023-08-04 22:55:33+00:00,-2711.06817974,39593.87442616,-2318460132857525254876070382315185527587995630676301236102847885399856926304909159951790768128.0000,963746802586197748112670104208792619069179715703406083702680335235838840501982169441239040.000000,93969722775551899699293637075578244008417270570754236182336290106482016468227597491240960.000000,-2536609082780013184090201450798927106605200765976488709658721392298189091113431577602818048.000000,106.178566,-59.674560,30.841412,1.000000
2023-08-04 22:55:34+00:00,-2711.09198981,39593.87679244,-2320997227356963540221165847192200174320315408555987866465568932820720037591398390628456857600.0000,964244680264541202143562467436223038381909369078125495899428323124373217745491174665224192.000000,94065418291446167273678967286222809451406706412475790201754913069078336465817980253503488.000000,-2537579916096805825854600516477583312998299406136660473680175936418883724886984245683159040.000000,110.571795,-59.079471,25.983850,1.000000
2023-08-04 22:55:35+00:00,-2711.11578614,39593.87915873,-2323535292461801491521662136292534151271907980226386850085753787340604440542095830290555469824.0000,964742427084505692337044014855982054642583183012505954424341080848260287795909787754954752.000000,94161162133958927240688241633959798914346682316614735505718664667659334622073415761133568.000000,-2538550293579366805908581894224229464710477476383917712708460397946529817826851032179671040.000000,113.050192,-58.213237,23.313936,1.000000
2023-08-04 22:55:36+00:00,-2711.13956876,39593.88152504,-2326074327716267087320417277220779538646436663076453721841342649470264191761438419447223156736.0000,965240043002026787905920789096143334834433078775912595122641771849433770581179809226817536.000000,94256954251773039499083490252968356469239522251938159220972742590392847028524045123452928.000000,-2539520215351392380518454359599260386449746404843936243370278109891637771443047730562203648.000000,116.838842,-57.925919,18.800843,1.000000
2023-08-04 22:55:37+00:00,-2711.16333767,39593.88389136,-2328614332664711045774880852748677401891673983677468482794021298718335172892911486525014802432.0000,965737527973097501794768907616103958109035131404497136996008779693393835690059465251356672.000000,94352794593605951745766844929063548819962093560078987299027581642170898339696513774518272.000000,-2540489681536512315961784948003980024272569662132804262418325181972085954961023090433196032.000000,119.742773,-56.704225,15.399258,1.000000
2023-08-04 22:55:38+00:00,-2711.18709289,39593.88625771,-2331155306851608677330521797874244568835261816789561252508975743840359721940392874477977862144.0000,966234881953768064523510271073390229124229474607627856284636907989980462806529642197942272.000000,94448683108209939766981348959965188630725907992454137053968828828788006311557347269410816.000000,-2541458692258289888527398954680601445583862761357022346731290500613120705321658817527676928.000000,123.932485,-55.435104,10.582201,1.000000
2023-08-04 22:55:39+00:00,-2711.21083445,39593.88862406,-2333697249821558032047400602762646852548951246355186616735137572589762001946808814177578123264.0000,966732104900145924187412563323657678044120300767889586467237380393373441709793886634770432.000000,94544619744371980225322293111626104528657068220131377583616768312376197045866458215612416.000000,-2542427247640223693766774267777800332433634018862063660657366129581169443706019697355915264.000000,126.522211,-53.938118,7.521520,1.000000
2023-08-04 22:55:40+00:00,-2711.23456236,39593.89099044,-2336240161119280825936883211275762439916482635002386453565061276842360316654805987717736824832.0000,967229196768396085691725688870482340532196003581438757137946040720932331622669053511860224.000000,94640604450913637581525069801635047772756220287044316810556921371791685207380263545339904.000000,-2543395347805746741868344201817938234868664173858093852342492109666934117272978533382094848.000000,129.193904,-52.675045,4.277395,1.000000
2023-08-04 22:55:41+00:00,-2711.25827663,39593.89335683,-2338784040289622904129997970236963585917525658796421346514862915158623268337087560067349217280.0000,967726157514741223829893918681957851082369225604788406965292752992809780994382188888719360.000000,94736637176690993420582581963843508921998523893251768382784171377856549159603632810754048.000000,-2544362992878227814596043247496227690904986958981391209237989259160751036552778739756302336.000000,132.313072,-50.615549,0.628069,1.000000
2023-08-04 22:55:42+00:00,-2711.28197728,39593.89572325,-2341328886877552388204007832371989836491919168233244932204465462534645126475069052460210323456.0000,968222987095461796361768036007292536350016905801593196651170801471564847283367412662009856.000000,94832717870594604047415688367141807836193634564893371814089238778503736046241057161084928.000000,-2545330182980971917602155654947120599852049290481486709936436774011044154578221872225189888.000000,134.573872,-49.003303,-2.193369,1.000000
2023-08-04 22:55:43+00:00,-2711.30566433,39593.89808968,-2343874700428161528855838153368074805675431327246029552677353460651170459080222469005089177600.0000,968719685466896044013605336376809415151980279542649408930836890662162996957265918565548032.000000,94928846481549542891202758296683003675125721484233972343672206113632056709745480365506560.000000,-2546296918237220280427315433744308222312711268221164024171672227824325066884667628131975168.000000,136.515239,-47.664193,-4.564812,1.000000
2023-08-04 22:55:44+00:00,-2711.32933780,39593.90045614,-2346421480486665316397005844079601092747939508950272016160757030186825659203068201728173146112.0000,969216252585440442790918210868334571790725068793035000408788745470429384624113505080967168.000000,95025022958514934057754570060419884908013271359175442480393742851701241587281157561516032.000000,-2547263198770151261126203519433497926831566556050739616490546772182099569772408908237766656.000000,138.309845,-46.337853,-6.803236,1.000000
2023-08-04 22:55:45+00:00,-2711.35299770,39593.90282262,-2348969226598401943921976319792881976517370330395425010145590533380375102763511062225586487296.0000,969712688407549477822049854474002969392261387018539575640826311123822213466746809982386176.000000,95121247250484432911915930709642615970429290497092987078395055558088549787610406847512576.000000,-2548229024702880798580396356798801563219102571995202798088802736799320939437859347632226304.000000,140.432234,-45.055950,-9.574768,1.000000
2023-08-04 22:55:46+00:00,-2711.37664404,39593.90518913,-2351517938308832807308163500226161415319699652564897101386452574030721148550840281663390351360.0000,970208992889735869514598557733452636568223834279234413051990553250659374808397075791740928.000000,95217519306485844438599683907963547272041144334435724600576162761393814824154130076925952.000000,-2549194396158462864811214483129123835875860678441355778646951229682843211104740846644232192.000000,142.357066,-43.984399,-12.068084,1.000000
2023-08-04 22:55:47+00:00,-2711.40027685,39593.90755565,-2354067615163542042047572860264832352735012545624421322821687334934647980393393479125064220672.0000,970705165988570686633629852550421760746911544776257477895532857919731767895487032506449920.000000,95313839075581137377563228158391851862990563380074813738467069958391109587841423199174656.000000,-2550159313259890369605419694750939050440756562512093770002027337448327737286458632663203840.000000,142.775005,-43.585487,-12.863154,1.000000
2023-08-04 22:55:48+00:00,-2711.42389614,39593.90992221,-2356618256708236986415158379226218411871443323673686586653323240449077764988892693264024469504.0000,971201207660683572458100803825942874835368281945383448170853831719529939463224663054745600.000000,95410206506866274606090298078437885437333571895125933973773669554608766672914252168167424.000000,-2551123776130094708202366463761902740466920045879264934311712525161789908654913729228439552.000000,143.357513,-43.466694,-13.644554,1.000000
2023-08-04 22:55:49+00:00,-2711.44750193,39593.91228878,-2359169862488748181468822540859573895365175544746337684347072956491070651904444382303624364032.0000,971697117862762744780860009458342857219382438457023714623503301758244083735603203295674368.000000,95506621549471354486756146670859552996840547326430551777089490913846028105423556351885312.000000,-2552087784891947118232547687830016787394175655325090539561967436814958991434065548761104384.000000,143.230401,-43.422965,-13.714924,1.000000
2023-08-04 22:55:50+00:00,-2711.47109423,39593.91465539,-2361722432051028444712702434816520396812561941306712460472456065413312457915867360732116942848.0000,972192896551555222065071891976437118425567131309796406663119115742990681990994907474427904.000000,95603084152560483654438881279990578853576166816422781029055125313608060587582755463757824.000000,-2553051339668259132030443273460017793873202812929305011402909495483731406531119423474892800.000000,143.085293,-43.291587,-13.625180,1.000000
