timestamp,latitude,longitude,altitude,velocity_n,velocity_e,velocity_d,roll,pitch,yaw,acc_bias_x,acc_bias_y,acc_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,latitude_cov,longitude_cov,altitude_cov,velocity_n_cov,velocity_e_cov,velocity_d_cov,roll_cov,pitch_cov,yaw_cov,acc_bias_x_cov,acc_bias_y_cov,acc_bias_z_cov,gyro_bias_x_cov,gyro_bias_y_cov,gyro_bias_z_cov,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,freeair,mag_anomaly
2025-03-01T16:46:41Z,40.36564625,-76.1776817,92.84981763448516,0.32805334809840453,0.11869909441257051,0.0,0.16262824147939678,-1.3395237803459168,0.1792005859315395,0.0,0.0,0.0,0.0,0.0,0.0,1.8115319759197918e-9,1.8115319759197918e-9,10.819637381611788,0.1494693094600683,0.1494693094600683,0.1494693094600683,1e-9,1e-9,1e-9,1e-9,1e-9,1e-9,1e-9,1e-9,1e-9,-0.3611593130960694,9.467418514314245,2.194532181395859,0.0005582902841957017,-0.00011766654440224583,0.00014019846729171323,1.691625063419342,-19.44618829727173,-29.61862615585327,982.542802734375,-0.055181592821078596,0.0
2025-03-01T16:46:42Z,40.3656737074397,-76.17769900578703,94.1923214666416,0.21796108935530153,9.232644668625175,3.390310604334591,0.16272270589352833,0.5176187551918339,0.18033587287890795,0.0,0.0,0.0,0.0,0.0,0.0,6.166174549486637e-13,6.166168196350758e-13,7.62398364382385,0.1494871083457481,0.14944149802589948,0.14887268065992565,1.998518130833156e-9,2.0000034187181935e-9,2.0000183529926027e-9,2e-9,2e-9,2e-9,2e-9,2e-9,2e-9,-0.3603590903803706,9.46784086227417,2.1984855751196544,-0.0003970621379267016,-0.0011300998031704948,0.0011708242294844267,2.6966251119971276,-18.946875743865967,-30.369376049041747,982.5583251953125,-0.05390728786607113,0.0
2025-03-01T16:46:43Z,40.365688002771655,-76.17770289409168,97.85905627139331,0.04631122048217978,18.339615570784325,6.725397056941754,0.17008858432722967,0.5165503429148025,0.17933848165181263,0.0,0.0,0.0,0.0,0.0,0.0,6.163717407806144e-13,6.163722636693969e-13,6.0495097559757305,0.14950527430930766,0.1494129080807548,0.14695937578648055,2.9960826061828527e-9,3.0000143733573446e-9,3.000064232922033e-9,3.0000000000000004e-9,3.0000000000000004e-9,3.0000000000000004e-9,3.0000000000000004e-9,3.0000000000000004e-9,3.0000000000000004e-9,-0.3999544232816542,9.473302497238409,2.1195701399787525,0.007928724253748637,-0.0012092118640048587,-0.0006909783925769428,1.4885625582933426,-19.924688320159913,-30.207001152038575,982.5019775390625,-0.06456487791376198,0.0
2025-03-01T16:46:44Z,40.36569420570747,-76.17770364317055,103.36505371903301,-0.06746168293901444,27.449205080723292,9.961145877986851,0.17027412839450107,0.5175419663064754,0.17941971898270123,0.0,0.0,0.0,0.0,0.0,0.0,6.163722824602521e-13,6.163709066682283e-13,5.208836712595036,0.1495244038835806,0.14938416107042532,0.14335258000210138,3.9994516176979444e-9,4.000029525971961e-9,4.000121933304988e-9,4e-9,4e-9,4e-9,4e-9,4e-9,4e-9,-0.35465619307942686,9.480203835169474,2.1155742665131885,0.00021380275914755642,0.0009773836987733316,-0.00011199195384203509,-5.244562692642212,-22.71356342315674,-26.60962598800659,982.5535595703125,-0.060464215361379914,0.0
2025-03-01T16:46:45Z,40.3656948194988,-76.17770297108794,110.94168357257608,-0.12995483709954742,36.58227734970601,13.16350924767439,0.16826422168152183,0.5179638952407438,0.1793440460437171,0.0,0.0,0.0,0.0,0.0,0.0,6.163718792767051e-13,6.163718929601336e-13,4.765838663237558,0.14954473975560872,0.14935526796348159,0.13789527898483497,5.0013586120717355e-9,5.000048152750595e-9,5.0002115050816655e-9,5e-9,5e-9,5e-9,5e-9,5e-9,5e-9,-0.36019956779200585,9.512546745936076,2.2382064282894136,-0.001905197124989305,0.00039305641567792776,-0.0001502127022116067,2.8601251089572908,-19.71562568664551,-30.04762613296509,982.5699926757812,-0.0013756330236507353,0.0
2025-03-01T16:46:46Z,40.36569398779545,-76.17770240809557,119.91435421409926,-0.24204795488303982,45.69187285243982,16.04856853196221,0.1684338522037679,0.5180256403092297,0.17963519573014525,0.0,0.0,0.0,0.0,0.0,0.0,6.163717985618685e-13,6.163724940414723e-13,4.554995200971085,0.14956652911254498,0.14932627252316105,0.13066271445152558,6.0016887803988575e-9,6.000070583057421e-9,6.0003301218261135e-9,6e-9,6e-9,6e-9,6e-9,6e-9,6e-9,-0.3508427175769552,9.476793695668706,2.130671278375094,0.0000916297278308751,0.00009162967883942509,0.00022398375246363502,3.3613126361370087,-19.375500774383546,-30.31256362915039,982.510986328125,-0.06063041203484332,0.0
2025-03-01T16:46:47Z,40.36569388549588,-76.17770154705546,129.76457327271896,-0.3467257792765032,54.80404534274356,18.70075962878266,0.167995620945685,0.5186029405280412,0.1792315052028284,0.0,0.0,0.0,0.0,0.0,0.0,6.163721496229039e-13,6.163710858039093e-13,4.4785938219865935,0.14959001447367445,0.14929717682703064,0.12194741602836244,7.005614279454221e-9,7.000094024413902e-9,7.000485091209439e-9,7.000000000000001e-9,7.000000000000001e-9,7.000000000000001e-9,7.000000000000001e-9,7.000000000000001e-9,7.000000000000001e-9,-0.35210385204603273,9.481479978561401,2.149113663037618,-0.00017307842014513007,0.000498872905154715,-0.0004581485719730384,3.531187641620636,-19.40212568283081,-30.38062599182129,982.4998828125,-0.051958093814885586,0.0
2025-03-01T16:46:48Z,40.36569461272996,-76.17770085738543,139.96675726887287,-0.4596667652447456,63.917215356517566,21.066491371923306,0.16819171915484907,0.5186450959335878,0.1793174603425179,0.0,0.0,0.0,0.0,0.0,0.0,6.163714032638343e-13,6.16371973179489e-13,4.472851183604137,0.1496154462830827,0.14926800454576142,0.11219761319649951,8.005912590486392e-9,8.000119170396679e-9,8.000668537176318e-9,8e-9,8e-9,8e-9,8e-9,8e-9,8e-9,-0.3532355391710508,9.482010825735625,2.134123212001363,0.0002178083444453099,0.00004256028323205402,0.000050070884515380244,3.4601251459121705,-19.212188205718995,-30.55481363296509,982.5177001953125,-0.054700086937829795,0.0
2025-03-01T16:46:49Z,40.36569480617012,-76.17769949325327,150.2246923111453,-0.5732907151839252,73.02589666046292,23.177462781947295,0.16814214335556754,0.5187205815815424,0.17930473783786854,0.0,0.0,0.0,0.0,0.0,0.0,6.163710655838928e-13,6.163720003556809e-13,4.49529605892809,0.14964306624052578,0.14923877262948232,0.10192583674444247,9.006550768068329e-9,9.000143731004838e-9,9.000888047154766e-9,9.000000000000003e-9,9.000000000000003e-9,9.000000000000003e-9,9.000000000000003e-9,9.000000000000003e-9,9.000000000000003e-9,-0.3537788268760778,9.478967507680258,2.135673971970876,0.000020362213156963447,0.000061086474549185,-0.00004072430116745336,3.2581876349449157,-19.44468824386597,-30.55443866729736,982.5434765625,-0.05730688799419603,0.0
2025-03-01T16:46:50Z,40.365696214364156,-76.17769893074262,160.26781823671703,-0.690674213493212,82.13538352893765,25.059105906346943,0.16821870497232244,0.5192227984196309,0.17902613459845587,0.0,0.0,0.0,0.0,0.0,0.0,6.163717372355251e-13,6.163703400985192e-13,4.518978148756365,0.14967312734947277,0.14920950038998465,0.09161863866803444,1.001165165364469e-8,1.0000165846812667e-8,1.000115593643071e-8,1.0000000000000004e-8,1.0000000000000004e-8,1.0000000000000004e-8,1.0000000000000004e-8,1.0000000000000004e-8,1.0000000000000004e-8,-0.35821731875986473,9.481422471218421,2.134672393564318,0.0002778933539062902,0.00044312733621527207,-0.00034048206546938206,1.883250068537891,-19.918313274383546,-30.297376194000243,982.571015625,-0.054970951262982126,0.0
2025-03-01T16:46:51Z,40.36569600555521,-76.17769887173979,170.0363937764081,-0.8009776324494482,91.24950821656493,26.75669589313278,0.1671762156646844,0.519477425654347,0.17891909290276967,0.0,0.0,0.0,0.0,0.0,0.0,6.163710790731407e-13,6.163713844824917e-13,4.52862869132976,0.14970588467145848,0.14918020859390635,0.08167288320255137,1.1014475074683624e-8,1.1000184972945922e-8,1.1001459624188834e-8,1.1000000000000004e-8,1.1000000000000004e-8,1.1000000000000004e-8,1.1000000000000004e-8,1.1000000000000004e-8,1.1000000000000004e-8,-0.3528216973878443,9.485428110758464,2.1422542373339337,-0.0009264782478567313,0.00022398380994369675,-0.00015271618419017164,3.2358751344680785,-19.542750816345215,-30.354001083374023,982.57126953125,-0.049596546872331615,0.0
2025-03-01T16:46:52Z,40.365695514260196,-76.17769859732933,179.45701804404257,-0.9217278908150317,100.35345467485905,28.279334805686236,0.16774264778051395,0.5196197334294058,0.1788741843008969,0.0,0.0,0.0,0.0,0.0,0.0,6.163716882988997e-13,6.163707944481501e-13,4.517370461499367,0.14974155913223702,0.1491509191199177,0.07236779406996288,1.201614625070828e-8,1.2000201370627276e-8,1.2001803301966245e-8,1.2000000000000005e-8,1.2000000000000005e-8,1.2000000000000005e-8,1.2000000000000005e-8,1.2000000000000005e-8,1.2000000000000005e-8,-0.3481158150359988,9.472586631774902,2.114497486750285,0.0006515890951656435,0.0001221729030172935,-0.00008144866442307846,3.1228126192092898,-20.16075075149536,-30.428813648223876,982.5763696289063,-0.0683645816319185,0.0
